,0,1,2,3,4
whenev,0,0,0,0,0
wher,0,0,0,0,0
whether,0,0,0,0,0
whi,0,0,2,0,1
whiff,0,0,0,0,0
whil,0,0,0,0,0
whip,0,0,0,0,0
whir,0,0,0,0,0
white,0,0,0,0,0
whoever,0,0,0,0,0
whole,0,0,0,0,0
whopper,0,0,0,0,0
whose,0,0,0,0,0
whyyyy,0,0,0,0,0
wi,0,0,0,0,0
wide,0,0,0,0,0
wife,0,0,0,0,0
wifi,0,0,0,0,0
wiki,0,0,0,0,0
wikipedia,0,0,0,0,0
wil,0,0,0,0,0
wild,0,0,0,0,0
wildli,0,0,0,0,0
willamett,0,0,0,0,0
willing,0,0,0,0,0
wilt,0,0,0,0,0
wimpi,0,0,0,0,0
win,0,0,0,0,0
wind,0,0,0,0,0
window,0,1,0,0,0
windoword,0,0,0,0,0
windshield,0,0,0,0,0
wine,0,0,0,0,0
wing,0,0,0,0,0
wink,0,0,0,0,0
winner,0,0,0,0,0
winter,0,0,0,0,0
wipe,0,0,0,0,0
wiped,0,0,0,0,0
wipedown,0,0,0,0,0
wiping,0,0,0,0,0
wise,0,0,0,0,0
wish,0,0,0,0,0
wispi,0,0,0,0,0
wit,0,0,0,0,0
withered,0,0,0,0,0
within,0,0,0,0,0
without,0,0,0,0,0
witti,0,0,0,0,0
wiz,0,0,0,0,0
wo,0,0,0,0,0
wokrer,0,0,0,0,0
wolf,0,0,0,0,0
wolfson,0,0,0,0,0
woman,0,0,1,0,0
women,0,0,0,0,0
wond,0,0,0,0,0
wonder,0,0,0,0,0
wont,0,0,0,0,0
woo,0,0,0,0,0
wood,0,0,0,0,0
woodland,0,0,0,0,0
woodstock,0,0,0,0,0
woodwork,0,0,0,0,0
woot,0,0,0,0,0
word,0,0,0,0,0
wore,0,0,0,0,0
work,0,0,0,0,0
worker,0,1,0,0,0
workflow,0,0,0,0,0
workplac,0,0,0,0,0
workz,0,0,0,0,0
world,0,0,0,0,0
worri,0,0,0,0,0
wors,0,0,0,0,0
worse,0,0,0,0,0
worst,1,0,0,0,0
worth,0,0,0,0,0
worthi,0,0,0,0,0
worthwhil,0,0,0,0,0
would,0,0,0,0,0
wouldhorr,0,0,0,0,0
wouldnt,0,0,0,0,0
woulf,0,0,0,0,0
wound,0,0,0,0,0
wow,0,0,0,0,0
wowwher,0,0,0,0,0
wrap,0,0,0,0,0
wrapper,0,0,0,0,0
wreck,0,0,0,0,0
wretched,0,0,0,0,0
wright,0,0,0,0,0
write,0,0,0,0,0
written,0,0,0,0,0
wrong,0,0,0,0,0
wrongli,0,0,0,0,0
wrote,0,0,0,0,0
wtf,0,0,0,0,0
wth,0,0,0,0,0
xanax,0,0,0,0,0
xlg,0,0,0,0,0
xtra,0,0,0,0,0
ya,0,0,0,0,0
yahoo,0,0,0,0,0
yak,0,0,0,0,0
yall,0,0,0,0,0
yard,0,0,0,0,0
yarn,0,0,0,0,0
yawn,0,0,0,0,0
yay,0,0,0,0,0
ye,0,0,0,0,0
yea,0,0,0,0,0
yeah,0,0,0,0,0
year,0,0,0,0,1
yearli,0,0,0,0,0
years,0,0,0,0,0
yell,0,0,0,0,0
yellow,0,0,0,0,0
yelp,0,0,0,0,0
yelpcdn,0,0,0,0,0
yelper,0,0,0,0,0
yelpers,0,0,0,0,0
yep,0,0,0,0,0
yesdo,0,0,0,0,0
yesterday,0,0,0,0,0
yesteryear,0,0,0,0,0
yesth,0,0,0,0,0
yeswould,0,0,0,0,0
yet,0,0,0,0,0
yield,0,0,0,0,0
yike,0,0,0,0,0
yippi,0,0,0,0,0
yo,0,0,0,0,0
yogurt,0,0,0,0,0
york,0,0,0,0,0
yorker,0,0,0,0,0
yorktown,0,0,0,0,0
youar,0,0,0,0,0
young,0,0,0,0,0
younger,0,0,0,0,0
youngest,0,0,0,0,0
yourselv,0,0,0,0,0
youth,0,0,0,0,0
youtub,0,0,0,0,0
yr,0,0,0,0,0
yuck,0,0,0,0,0
yuk,0,0,0,0,0
yuki,0,0,0,0,0
yum,0,0,0,0,0
yummi,0,0,0,0,0
yup,0,0,0,0,0
yuppi,0,0,0,0,0
zak,0,0,0,0,0
zax,0,0,0,0,0
zee,0,0,0,0,0
zeke,0,0,0,0,0
zero,0,0,0,0,0
zesti,0,0,0,0,0
zip,0,0,0,0,0
zombi,0,0,0,0,0
zombie,0,0,0,0,0
zoom,0,0,0,0,0
î_,0,0,0,0,0
